interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,day_ahead_lmp,energy,congestion,loss
2024-07-19T07:00:00-04:00,2024-07-19 11:00:00+00:00,2024-07-19T08:00:00-04:00,2024-07-19 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.16,27.08,0.0,-0.92
2024-07-19T08:00:00-04:00,2024-07-19 12:00:00+00:00,2024-07-19T09:00:00-04:00,2024-07-19 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.08,26.93,0.0,-0.85
2024-07-19T09:00:00-04:00,2024-07-19 13:00:00+00:00,2024-07-19T10:00:00-04:00,2024-07-19 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.63,26.15,0.0,-0.52
2024-07-19T10:00:00-04:00,2024-07-19 14:00:00+00:00,2024-07-19T11:00:00-04:00,2024-07-19 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.26,26.78,0.0,-0.52
2024-07-19T11:00:00-04:00,2024-07-19 15:00:00+00:00,2024-07-19T12:00:00-04:00,2024-07-19 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.13,27.61,0.0,-0.48
2024-07-19T12:00:00-04:00,2024-07-19 16:00:00+00:00,2024-07-19T13:00:00-04:00,2024-07-19 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.52,32.02,0.0,-0.5
2024-07-19T13:00:00-04:00,2024-07-19 17:00:00+00:00,2024-07-19T14:00:00-04:00,2024-07-19 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.38,30.61,0.0,-0.23
2024-07-19T14:00:00-04:00,2024-07-19 18:00:00+00:00,2024-07-19T15:00:00-04:00,2024-07-19 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.75,35.29,0.0,-0.54
2024-07-19T15:00:00-04:00,2024-07-19 19:00:00+00:00,2024-07-19T16:00:00-04:00,2024-07-19 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.16,35.93,0.0,-1.77
2024-07-19T16:00:00-04:00,2024-07-19 20:00:00+00:00,2024-07-19T17:00:00-04:00,2024-07-19 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.22,36.36,0.0,-2.14
2024-07-19T17:00:00-04:00,2024-07-19 21:00:00+00:00,2024-07-19T18:00:00-04:00,2024-07-19 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.99,41.67,0.0,-2.68
2024-07-19T18:00:00-04:00,2024-07-19 22:00:00+00:00,2024-07-19T19:00:00-04:00,2024-07-19 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.8,47.02,0.0,-3.22
2024-07-19T19:00:00-04:00,2024-07-19 23:00:00+00:00,2024-07-19T20:00:00-04:00,2024-07-20 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.08,40.07,0.0,-0.99
2024-07-19T20:00:00-04:00,2024-07-20 00:00:00+00:00,2024-07-19T21:00:00-04:00,2024-07-20 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.87,37.63,0.0,-0.76
2024-07-19T21:00:00-04:00,2024-07-20 01:00:00+00:00,2024-07-19T22:00:00-04:00,2024-07-20 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.28,35.98,0.0,-0.7
2024-07-19T22:00:00-04:00,2024-07-20 02:00:00+00:00,2024-07-19T23:00:00-04:00,2024-07-20 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.37,35.05,0.0,-0.68
2024-07-19T23:00:00-04:00,2024-07-20 03:00:00+00:00,2024-07-20T00:00:00-04:00,2024-07-20 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.21,28.07,0.0,-0.86
2024-07-20T00:00:00-04:00,2024-07-20 04:00:00+00:00,2024-07-20T01:00:00-04:00,2024-07-20 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.27,29.25,0.0,-0.98
2024-07-20T01:00:00-04:00,2024-07-20 05:00:00+00:00,2024-07-20T02:00:00-04:00,2024-07-20 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.5,24.37,0.0,-0.87
2024-07-20T02:00:00-04:00,2024-07-20 06:00:00+00:00,2024-07-20T03:00:00-04:00,2024-07-20 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.08,24.33,0.0,-0.25
2024-07-20T03:00:00-04:00,2024-07-20 07:00:00+00:00,2024-07-20T04:00:00-04:00,2024-07-20 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.0,23.22,0.0,-0.22
2024-07-20T04:00:00-04:00,2024-07-20 08:00:00+00:00,2024-07-20T05:00:00-04:00,2024-07-20 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.07,23.23,0.0,-0.16
2024-07-20T05:00:00-04:00,2024-07-20 09:00:00+00:00,2024-07-20T06:00:00-04:00,2024-07-20 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.24,22.46,0.0,-0.22
2024-07-20T06:00:00-04:00,2024-07-20 10:00:00+00:00,2024-07-20T07:00:00-04:00,2024-07-20 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.06,21.31,0.0,-0.25
2024-07-20T07:00:00-04:00,2024-07-20 11:00:00+00:00,2024-07-20T08:00:00-04:00,2024-07-20 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.76,23.1,0.0,-0.34
2024-07-20T08:00:00-04:00,2024-07-20 12:00:00+00:00,2024-07-20T09:00:00-04:00,2024-07-20 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.39,24.67,0.0,-0.28
2024-07-20T09:00:00-04:00,2024-07-20 13:00:00+00:00,2024-07-20T10:00:00-04:00,2024-07-20 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.06,24.17,0.0,-0.11
2024-07-20T10:00:00-04:00,2024-07-20 14:00:00+00:00,2024-07-20T11:00:00-04:00,2024-07-20 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.66,23.22,0.0,-0.56
2024-07-20T11:00:00-04:00,2024-07-20 15:00:00+00:00,2024-07-20T12:00:00-04:00,2024-07-20 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.88,23.37,0.0,-0.49
2024-07-20T12:00:00-04:00,2024-07-20 16:00:00+00:00,2024-07-20T13:00:00-04:00,2024-07-20 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.61,25.1,0.0,-0.49
2024-07-20T13:00:00-04:00,2024-07-20 17:00:00+00:00,2024-07-20T14:00:00-04:00,2024-07-20 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.42,26.92,0.0,-0.5
2024-07-20T14:00:00-04:00,2024-07-20 18:00:00+00:00,2024-07-20T15:00:00-04:00,2024-07-20 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.1,30.66,0.0,-0.56
2024-07-20T15:00:00-04:00,2024-07-20 19:00:00+00:00,2024-07-20T16:00:00-04:00,2024-07-20 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.79,35.61,0.0,-0.82
2024-07-20T16:00:00-04:00,2024-07-20 20:00:00+00:00,2024-07-20T17:00:00-04:00,2024-07-20 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.45,35.92,0.0,-0.47
2024-07-20T17:00:00-04:00,2024-07-20 21:00:00+00:00,2024-07-20T18:00:00-04:00,2024-07-20 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.42,38.11,0.0,-1.69
2024-07-20T18:00:00-04:00,2024-07-20 22:00:00+00:00,2024-07-20T19:00:00-04:00,2024-07-20 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.81,39.79,0.0,-1.98
2024-07-20T19:00:00-04:00,2024-07-20 23:00:00+00:00,2024-07-20T20:00:00-04:00,2024-07-21 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.38,37.96,0.0,-1.58
2024-07-20T20:00:00-04:00,2024-07-21 00:00:00+00:00,2024-07-20T21:00:00-04:00,2024-07-21 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.8,36.04,0.0,-1.24
2024-07-20T21:00:00-04:00,2024-07-21 01:00:00+00:00,2024-07-20T22:00:00-04:00,2024-07-21 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.3,35.99,0.0,-0.69
2024-07-20T22:00:00-04:00,2024-07-21 02:00:00+00:00,2024-07-20T23:00:00-04:00,2024-07-21 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.0,34.89,0.0,-0.89
2024-07-20T23:00:00-04:00,2024-07-21 03:00:00+00:00,2024-07-21T00:00:00-04:00,2024-07-21 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.89,28.7,0.0,-0.81
2024-07-21T00:00:00-04:00,2024-07-21 04:00:00+00:00,2024-07-21T01:00:00-04:00,2024-07-21 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.95,28.78,0.0,-0.83
2024-07-21T01:00:00-04:00,2024-07-21 05:00:00+00:00,2024-07-21T02:00:00-04:00,2024-07-21 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.39,29.37,0.0,-0.98
2024-07-21T02:00:00-04:00,2024-07-21 06:00:00+00:00,2024-07-21T03:00:00-04:00,2024-07-21 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.59,24.89,0.0,-0.3
2024-07-21T03:00:00-04:00,2024-07-21 07:00:00+00:00,2024-07-21T04:00:00-04:00,2024-07-21 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.9,23.22,0.0,-0.32
2024-07-21T04:00:00-04:00,2024-07-21 08:00:00+00:00,2024-07-21T05:00:00-04:00,2024-07-21 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.96,22.25,0.0,-0.29
2024-07-21T05:00:00-04:00,2024-07-21 09:00:00+00:00,2024-07-21T06:00:00-04:00,2024-07-21 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.59,21.79,0.0,-0.2
2024-07-21T06:00:00-04:00,2024-07-21 10:00:00+00:00,2024-07-21T07:00:00-04:00,2024-07-21 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.75,23.03,0.0,-0.28
2024-07-21T07:00:00-04:00,2024-07-21 11:00:00+00:00,2024-07-21T08:00:00-04:00,2024-07-21 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.79,22.99,0.0,-0.2
2024-07-21T08:00:00-04:00,2024-07-21 12:00:00+00:00,2024-07-21T09:00:00-04:00,2024-07-21 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.61,23.41,0.0,-0.8
2024-07-21T09:00:00-04:00,2024-07-21 13:00:00+00:00,2024-07-21T10:00:00-04:00,2024-07-21 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.5,24.23,0.0,-0.73
2024-07-21T10:00:00-04:00,2024-07-21 14:00:00+00:00,2024-07-21T11:00:00-04:00,2024-07-21 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.66,25.17,0.0,-0.51
2024-07-21T11:00:00-04:00,2024-07-21 15:00:00+00:00,2024-07-21T12:00:00-04:00,2024-07-21 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.16,28.75,0.0,-0.59
2024-07-21T12:00:00-04:00,2024-07-21 16:00:00+00:00,2024-07-21T13:00:00-04:00,2024-07-21 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.79,34.5,0.0,-0.71
2024-07-21T13:00:00-04:00,2024-07-21 17:00:00+00:00,2024-07-21T14:00:00-04:00,2024-07-21 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.64,35.17,0.0,-0.53
2024-07-21T14:00:00-04:00,2024-07-21 18:00:00+00:00,2024-07-21T15:00:00-04:00,2024-07-21 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.8,35.99,0.0,-0.19
2024-07-21T15:00:00-04:00,2024-07-21 19:00:00+00:00,2024-07-21T16:00:00-04:00,2024-07-21 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.1,37.35,0.0,-0.25
2024-07-21T16:00:00-04:00,2024-07-21 20:00:00+00:00,2024-07-21T17:00:00-04:00,2024-07-21 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.3,43.54,0.05,-0.29
2024-07-21T17:00:00-04:00,2024-07-21 21:00:00+00:00,2024-07-21T18:00:00-04:00,2024-07-21 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.01,49.13,0.0,-3.12
2024-07-21T18:00:00-04:00,2024-07-21 22:00:00+00:00,2024-07-21T19:00:00-04:00,2024-07-21 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.68,57.45,0.0,-3.77
2024-07-21T19:00:00-04:00,2024-07-21 23:00:00+00:00,2024-07-21T20:00:00-04:00,2024-07-22 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,44.95,47.21,0.1,-2.36
2024-07-21T20:00:00-04:00,2024-07-22 00:00:00+00:00,2024-07-21T21:00:00-04:00,2024-07-22 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.77,43.87,0.0,-2.1
2024-07-21T21:00:00-04:00,2024-07-22 01:00:00+00:00,2024-07-21T22:00:00-04:00,2024-07-22 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.05,39.91,0.02,-0.88
2024-07-21T22:00:00-04:00,2024-07-22 02:00:00+00:00,2024-07-21T23:00:00-04:00,2024-07-22 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.3,35.8,0.0,-0.5
2024-07-21T23:00:00-04:00,2024-07-22 03:00:00+00:00,2024-07-22T00:00:00-04:00,2024-07-22 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.22,34.68,0.0,-0.46
2024-07-22T00:00:00-04:00,2024-07-22 04:00:00+00:00,2024-07-22T01:00:00-04:00,2024-07-22 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.8,33.4,0.0,-0.6
2024-07-22T01:00:00-04:00,2024-07-22 05:00:00+00:00,2024-07-22T02:00:00-04:00,2024-07-22 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.24,26.76,0.0,-0.52
2024-07-22T02:00:00-04:00,2024-07-22 06:00:00+00:00,2024-07-22T03:00:00-04:00,2024-07-22 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.66,26.86,0.0,0.8
2024-07-22T03:00:00-04:00,2024-07-22 07:00:00+00:00,2024-07-22T04:00:00-04:00,2024-07-22 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.67,24.92,0.0,0.75
2024-07-22T04:00:00-04:00,2024-07-22 08:00:00+00:00,2024-07-22T05:00:00-04:00,2024-07-22 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.66,24.97,0.0,0.69
2024-07-22T05:00:00-04:00,2024-07-22 09:00:00+00:00,2024-07-22T06:00:00-04:00,2024-07-22 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.43,25.75,0.0,0.68
2024-07-22T06:00:00-04:00,2024-07-22 10:00:00+00:00,2024-07-22T07:00:00-04:00,2024-07-22 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.47,25.47,0.0,0.0
2024-07-22T07:00:00-04:00,2024-07-22 11:00:00+00:00,2024-07-22T08:00:00-04:00,2024-07-22 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.62,30.3,0.0,-0.68
2024-07-22T08:00:00-04:00,2024-07-22 12:00:00+00:00,2024-07-22T09:00:00-04:00,2024-07-22 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.2,34.9,0.0,-0.7
2024-07-22T09:00:00-04:00,2024-07-22 13:00:00+00:00,2024-07-22T10:00:00-04:00,2024-07-22 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.24,34.47,0.0,-0.23
2024-07-22T10:00:00-04:00,2024-07-22 14:00:00+00:00,2024-07-22T11:00:00-04:00,2024-07-22 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.51,32.6,0.0,-0.09
2024-07-22T11:00:00-04:00,2024-07-22 15:00:00+00:00,2024-07-22T12:00:00-04:00,2024-07-22 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.82,35.81,0.0,0.01
2024-07-22T12:00:00-04:00,2024-07-22 16:00:00+00:00,2024-07-22T13:00:00-04:00,2024-07-22 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.9,36.05,0.0,-0.15
2024-07-22T13:00:00-04:00,2024-07-22 17:00:00+00:00,2024-07-22T14:00:00-04:00,2024-07-22 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.13,37.27,0.0,-0.14
2024-07-22T14:00:00-04:00,2024-07-22 18:00:00+00:00,2024-07-22T15:00:00-04:00,2024-07-22 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.52,39.8,0.0,-0.28
2024-07-22T15:00:00-04:00,2024-07-22 19:00:00+00:00,2024-07-22T16:00:00-04:00,2024-07-22 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.87,43.24,0.0,-2.37
2024-07-22T16:00:00-04:00,2024-07-22 20:00:00+00:00,2024-07-22T17:00:00-04:00,2024-07-22 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,50.93,54.29,0.0,-3.36
2024-07-22T17:00:00-04:00,2024-07-22 21:00:00+00:00,2024-07-22T18:00:00-04:00,2024-07-22 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,57.99,62.12,0.0,-4.13
2024-07-22T18:00:00-04:00,2024-07-22 22:00:00+00:00,2024-07-22T19:00:00-04:00,2024-07-22 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,56.95,61.41,0.0,-4.46
2024-07-22T19:00:00-04:00,2024-07-22 23:00:00+00:00,2024-07-22T20:00:00-04:00,2024-07-23 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.55,55.29,0.0,-1.74
2024-07-22T20:00:00-04:00,2024-07-23 00:00:00+00:00,2024-07-22T21:00:00-04:00,2024-07-23 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.15,52.71,0.0,-1.56
2024-07-22T21:00:00-04:00,2024-07-23 01:00:00+00:00,2024-07-22T22:00:00-04:00,2024-07-23 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,50.26,51.37,0.0,-1.11
2024-07-22T22:00:00-04:00,2024-07-23 02:00:00+00:00,2024-07-22T23:00:00-04:00,2024-07-23 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.98,38.39,0.0,-0.41
2024-07-22T23:00:00-04:00,2024-07-23 03:00:00+00:00,2024-07-23T00:00:00-04:00,2024-07-23 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.28,35.83,0.0,-0.55
2024-07-23T00:00:00-04:00,2024-07-23 04:00:00+00:00,2024-07-23T01:00:00-04:00,2024-07-23 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.87,35.86,0.0,0.01
2024-07-23T01:00:00-04:00,2024-07-23 05:00:00+00:00,2024-07-23T02:00:00-04:00,2024-07-23 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.99,35.85,0.0,1.14
2024-07-23T02:00:00-04:00,2024-07-23 06:00:00+00:00,2024-07-23T03:00:00-04:00,2024-07-23 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.74,34.89,0.0,0.85
2024-07-23T03:00:00-04:00,2024-07-23 07:00:00+00:00,2024-07-23T04:00:00-04:00,2024-07-23 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.81,34.06,0.0,0.75
2024-07-23T04:00:00-04:00,2024-07-23 08:00:00+00:00,2024-07-23T05:00:00-04:00,2024-07-23 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.23,35.52,0.0,0.71
2024-07-23T05:00:00-04:00,2024-07-23 09:00:00+00:00,2024-07-23T06:00:00-04:00,2024-07-23 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.13,35.14,0.0,-0.01
2024-07-23T06:00:00-04:00,2024-07-23 10:00:00+00:00,2024-07-23T07:00:00-04:00,2024-07-23 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.04,35.72,0.0,-0.68
2024-07-23T07:00:00-04:00,2024-07-23 11:00:00+00:00,2024-07-23T08:00:00-04:00,2024-07-23 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.93,35.9,0.0,-0.97
2024-07-23T08:00:00-04:00,2024-07-23 12:00:00+00:00,2024-07-23T09:00:00-04:00,2024-07-23 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.19,36.19,0.0,-1.0
2024-07-23T09:00:00-04:00,2024-07-23 13:00:00+00:00,2024-07-23T10:00:00-04:00,2024-07-23 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.94,35.96,0.0,-1.02
2024-07-23T10:00:00-04:00,2024-07-23 14:00:00+00:00,2024-07-23T11:00:00-04:00,2024-07-23 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.29,36.04,0.0,-0.75
2024-07-23T11:00:00-04:00,2024-07-23 15:00:00+00:00,2024-07-23T12:00:00-04:00,2024-07-23 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.31,36.04,0.0,-0.73
2024-07-23T12:00:00-04:00,2024-07-23 16:00:00+00:00,2024-07-23T13:00:00-04:00,2024-07-23 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.3,36.03,0.0,-0.73
2024-07-23T13:00:00-04:00,2024-07-23 17:00:00+00:00,2024-07-23T14:00:00-04:00,2024-07-23 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.22,35.88,0.0,-0.66
2024-07-23T14:00:00-04:00,2024-07-23 18:00:00+00:00,2024-07-23T15:00:00-04:00,2024-07-23 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.5,37.02,0.0,-0.52
2024-07-23T15:00:00-04:00,2024-07-23 19:00:00+00:00,2024-07-23T16:00:00-04:00,2024-07-23 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.73,38.89,0.0,-2.16
2024-07-23T16:00:00-04:00,2024-07-23 20:00:00+00:00,2024-07-23T17:00:00-04:00,2024-07-23 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.42,38.87,0.0,-2.45
2024-07-23T17:00:00-04:00,2024-07-23 21:00:00+00:00,2024-07-23T18:00:00-04:00,2024-07-23 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.84,44.53,0.0,-2.69
2024-07-23T18:00:00-04:00,2024-07-23 22:00:00+00:00,2024-07-23T19:00:00-04:00,2024-07-23 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.81,46.84,0.0,-3.03
