interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,lmp,energy,congestion,loss
2024-01-06T01:00:00-05:00,2024-01-06 06:00:00+00:00,2024-01-06T02:00:00-05:00,2024-01-06 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.71,39.89,0.0,-1.18
2024-01-06T02:00:00-05:00,2024-01-06 07:00:00+00:00,2024-01-06T03:00:00-05:00,2024-01-06 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.3,40.78,0.0,-0.48
2024-01-06T03:00:00-05:00,2024-01-06 08:00:00+00:00,2024-01-06T04:00:00-05:00,2024-01-06 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.88,41.24,0.0,-0.36
2024-01-06T04:00:00-05:00,2024-01-06 09:00:00+00:00,2024-01-06T05:00:00-05:00,2024-01-06 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.24,41.68,0.0,-0.44
2024-01-06T05:00:00-05:00,2024-01-06 10:00:00+00:00,2024-01-06T06:00:00-05:00,2024-01-06 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.51,44.83,0.0,-1.32
2024-01-06T06:00:00-05:00,2024-01-06 11:00:00+00:00,2024-01-06T07:00:00-05:00,2024-01-06 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.61,53.46,0.0,-1.85
2024-01-06T07:00:00-05:00,2024-01-06 12:00:00+00:00,2024-01-06T08:00:00-05:00,2024-01-06 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.13,40.71,0.0,-1.58
2024-01-06T08:00:00-05:00,2024-01-06 13:00:00+00:00,2024-01-06T09:00:00-05:00,2024-01-06 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.66,41.27,0.0,-1.61
2024-01-06T09:00:00-05:00,2024-01-06 14:00:00+00:00,2024-01-06T10:00:00-05:00,2024-01-06 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.65,38.99,0.0,-1.34
2024-01-06T10:00:00-05:00,2024-01-06 15:00:00+00:00,2024-01-06T11:00:00-05:00,2024-01-06 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.79,39.03,0.0,-1.24
2024-01-06T11:00:00-05:00,2024-01-06 16:00:00+00:00,2024-01-06T12:00:00-05:00,2024-01-06 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.46,43.74,0.0,-1.28
2024-01-06T12:00:00-05:00,2024-01-06 17:00:00+00:00,2024-01-06T13:00:00-05:00,2024-01-06 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.19,42.51,0.0,-1.32
2024-01-06T13:00:00-05:00,2024-01-06 18:00:00+00:00,2024-01-06T14:00:00-05:00,2024-01-06 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.44,55.73,0.0,-2.29
2024-01-06T14:00:00-05:00,2024-01-06 19:00:00+00:00,2024-01-06T15:00:00-05:00,2024-01-06 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.86,44.75,0.0,-1.89
2024-01-06T15:00:00-05:00,2024-01-06 20:00:00+00:00,2024-01-06T16:00:00-05:00,2024-01-06 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.04,55.15,0.0,-2.11
2024-01-06T16:00:00-05:00,2024-01-06 21:00:00+00:00,2024-01-06T17:00:00-05:00,2024-01-06 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,58.51,61.93,0.0,-3.42
2024-01-06T17:00:00-05:00,2024-01-06 22:00:00+00:00,2024-01-06T18:00:00-05:00,2024-01-06 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,67.4,71.57,0.0,-4.17
2024-01-06T18:00:00-05:00,2024-01-06 23:00:00+00:00,2024-01-06T19:00:00-05:00,2024-01-07 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,83.9,88.09,0.0,-4.19
2024-01-06T19:00:00-05:00,2024-01-07 00:00:00+00:00,2024-01-06T20:00:00-05:00,2024-01-07 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,63.76,66.28,0.0,-2.52
2024-01-06T20:00:00-05:00,2024-01-07 01:00:00+00:00,2024-01-06T21:00:00-05:00,2024-01-07 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,73.25,75.97,0.0,-2.72
2024-01-06T21:00:00-05:00,2024-01-07 02:00:00+00:00,2024-01-06T22:00:00-05:00,2024-01-07 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,79.58,82.85,0.0,-3.27
2024-01-06T22:00:00-05:00,2024-01-07 03:00:00+00:00,2024-01-06T23:00:00-05:00,2024-01-07 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,69.12,72.07,0.0,-2.95
2024-01-06T23:00:00-05:00,2024-01-07 04:00:00+00:00,2024-01-07T00:00:00-05:00,2024-01-07 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.81,56.33,0.0,-2.52
2024-01-07T00:00:00-05:00,2024-01-07 05:00:00+00:00,2024-01-07T01:00:00-05:00,2024-01-07 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.65,43.23,0.0,-1.58
2024-01-07T01:00:00-05:00,2024-01-07 06:00:00+00:00,2024-01-07T02:00:00-05:00,2024-01-07 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,55.01,56.43,0.0,-1.42
2024-01-07T02:00:00-05:00,2024-01-07 07:00:00+00:00,2024-01-07T03:00:00-05:00,2024-01-07 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,44.39,45.52,0.0,-1.13
2024-01-07T03:00:00-05:00,2024-01-07 08:00:00+00:00,2024-01-07T04:00:00-05:00,2024-01-07 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,56.79,58.19,0.0,-1.4
2024-01-07T04:00:00-05:00,2024-01-07 09:00:00+00:00,2024-01-07T05:00:00-05:00,2024-01-07 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,54.49,55.82,0.0,-1.33
2024-01-07T05:00:00-05:00,2024-01-07 10:00:00+00:00,2024-01-07T06:00:00-05:00,2024-01-07 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.65,47.76,0.0,-1.11
2024-01-07T06:00:00-05:00,2024-01-07 11:00:00+00:00,2024-01-07T07:00:00-05:00,2024-01-07 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.38,42.76,0.0,-1.38
2024-01-07T07:00:00-05:00,2024-01-07 12:00:00+00:00,2024-01-07T08:00:00-05:00,2024-01-07 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.47,39.23,0.0,-1.76
2024-01-07T08:00:00-05:00,2024-01-07 13:00:00+00:00,2024-01-07T09:00:00-05:00,2024-01-07 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.41,40.14,0.0,-1.73
2024-01-07T09:00:00-05:00,2024-01-07 14:00:00+00:00,2024-01-07T10:00:00-05:00,2024-01-07 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.19,45.06,0.0,-1.87
2024-01-07T10:00:00-05:00,2024-01-07 15:00:00+00:00,2024-01-07T11:00:00-05:00,2024-01-07 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,49.58,51.81,0.0,-2.23
2024-01-07T11:00:00-05:00,2024-01-07 16:00:00+00:00,2024-01-07T12:00:00-05:00,2024-01-07 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,68.8,72.23,0.0,-3.43
2024-01-07T12:00:00-05:00,2024-01-07 17:00:00+00:00,2024-01-07T13:00:00-05:00,2024-01-07 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,89.3,95.28,0.0,-5.98
2024-01-07T13:00:00-05:00,2024-01-07 18:00:00+00:00,2024-01-07T14:00:00-05:00,2024-01-07 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,86.09,91.58,0.0,-5.49
2024-01-07T14:00:00-05:00,2024-01-07 19:00:00+00:00,2024-01-07T15:00:00-05:00,2024-01-07 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,78.14,82.35,0.0,-4.21
2024-01-07T15:00:00-05:00,2024-01-07 20:00:00+00:00,2024-01-07T16:00:00-05:00,2024-01-07 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,55.53,58.38,0.0,-2.85
2024-01-07T16:00:00-05:00,2024-01-07 21:00:00+00:00,2024-01-07T17:00:00-05:00,2024-01-07 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.99,55.27,0.0,-3.28
2024-01-07T17:00:00-05:00,2024-01-07 22:00:00+00:00,2024-01-07T18:00:00-05:00,2024-01-07 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,71.21,76.91,0.0,-5.7
2024-01-07T18:00:00-05:00,2024-01-07 23:00:00+00:00,2024-01-07T19:00:00-05:00,2024-01-08 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,74.06,80.64,0.0,-6.58
2024-01-07T19:00:00-05:00,2024-01-08 00:00:00+00:00,2024-01-07T20:00:00-05:00,2024-01-08 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,63.9,68.86,0.0,-4.96
2024-01-07T20:00:00-05:00,2024-01-08 01:00:00+00:00,2024-01-07T21:00:00-05:00,2024-01-08 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,59.46,62.97,0.0,-3.51
2024-01-07T21:00:00-05:00,2024-01-08 02:00:00+00:00,2024-01-07T22:00:00-05:00,2024-01-08 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.03,44.97,0.0,-1.94
2024-01-07T22:00:00-05:00,2024-01-08 03:00:00+00:00,2024-01-07T23:00:00-05:00,2024-01-08 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.97,42.67,0.0,-1.7
2024-01-07T23:00:00-05:00,2024-01-08 04:00:00+00:00,2024-01-08T00:00:00-05:00,2024-01-08 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.16,35.52,0.0,-1.36
2024-01-08T00:00:00-05:00,2024-01-08 05:00:00+00:00,2024-01-08T01:00:00-05:00,2024-01-08 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,49.36,50.1,0.0,-0.74
2024-01-08T01:00:00-05:00,2024-01-08 06:00:00+00:00,2024-01-08T02:00:00-05:00,2024-01-08 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,66.4,66.28,0.0,0.12
2024-01-08T02:00:00-05:00,2024-01-08 07:00:00+00:00,2024-01-08T03:00:00-05:00,2024-01-08 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.82,46.57,0.0,0.25
2024-01-08T03:00:00-05:00,2024-01-08 08:00:00+00:00,2024-01-08T04:00:00-05:00,2024-01-08 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,52.33,52.05,0.0,0.28
2024-01-08T04:00:00-05:00,2024-01-08 09:00:00+00:00,2024-01-08T05:00:00-05:00,2024-01-08 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,62.87,62.8,0.0,0.07
2024-01-08T05:00:00-05:00,2024-01-08 10:00:00+00:00,2024-01-08T06:00:00-05:00,2024-01-08 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.85,48.01,0.0,-1.16
2024-01-08T06:00:00-05:00,2024-01-08 11:00:00+00:00,2024-01-08T07:00:00-05:00,2024-01-08 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,48.91,51.09,0.0,-2.18
2024-01-08T07:00:00-05:00,2024-01-08 12:00:00+00:00,2024-01-08T08:00:00-05:00,2024-01-08 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.38,37.19,0.0,-1.81
2024-01-08T08:00:00-05:00,2024-01-08 13:00:00+00:00,2024-01-08T09:00:00-05:00,2024-01-08 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,71.65,75.37,0.0,-3.72
2024-01-08T09:00:00-05:00,2024-01-08 14:00:00+00:00,2024-01-08T10:00:00-05:00,2024-01-08 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,87.05,91.45,0.0,-4.4
2024-01-08T10:00:00-05:00,2024-01-08 15:00:00+00:00,2024-01-08T11:00:00-05:00,2024-01-08 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,105.2,110.34,0.0,-5.14
2024-01-08T11:00:00-05:00,2024-01-08 16:00:00+00:00,2024-01-08T12:00:00-05:00,2024-01-08 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,91.05,95.35,0.0,-4.3
2024-01-08T12:00:00-05:00,2024-01-08 17:00:00+00:00,2024-01-08T13:00:00-05:00,2024-01-08 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,57.5,60.04,0.0,-2.54
2024-01-08T13:00:00-05:00,2024-01-08 18:00:00+00:00,2024-01-08T14:00:00-05:00,2024-01-08 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.33,42.91,0.0,-1.58
2024-01-08T14:00:00-05:00,2024-01-08 19:00:00+00:00,2024-01-08T15:00:00-05:00,2024-01-08 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,70.73,73.03,0.0,-2.3
2024-01-08T15:00:00-05:00,2024-01-08 20:00:00+00:00,2024-01-08T16:00:00-05:00,2024-01-08 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,77.0,79.63,0.0,-2.63
2024-01-08T16:00:00-05:00,2024-01-08 21:00:00+00:00,2024-01-08T17:00:00-05:00,2024-01-08 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,69.77,74.7,0.09,-5.02
2024-01-08T17:00:00-05:00,2024-01-08 22:00:00+00:00,2024-01-08T18:00:00-05:00,2024-01-08 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,116.48,126.8,0.0,-10.32
2024-01-08T18:00:00-05:00,2024-01-08 23:00:00+00:00,2024-01-08T19:00:00-05:00,2024-01-09 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,112.1,121.94,0.0,-9.84
2024-01-08T19:00:00-05:00,2024-01-09 00:00:00+00:00,2024-01-08T20:00:00-05:00,2024-01-09 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,80.98,87.64,0.0,-6.66
2024-01-08T20:00:00-05:00,2024-01-09 01:00:00+00:00,2024-01-08T21:00:00-05:00,2024-01-09 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,70.13,73.27,0.0,-3.14
2024-01-08T21:00:00-05:00,2024-01-09 02:00:00+00:00,2024-01-08T22:00:00-05:00,2024-01-09 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,63.07,65.22,0.0,-2.15
2024-01-08T22:00:00-05:00,2024-01-09 03:00:00+00:00,2024-01-08T23:00:00-05:00,2024-01-09 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,52.61,54.43,0.0,-1.82
2024-01-08T23:00:00-05:00,2024-01-09 04:00:00+00:00,2024-01-09T00:00:00-05:00,2024-01-09 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.55,40.92,0.0,-1.37
2024-01-09T00:00:00-05:00,2024-01-09 05:00:00+00:00,2024-01-09T01:00:00-05:00,2024-01-09 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.4,39.47,0.0,-1.07
2024-01-09T01:00:00-05:00,2024-01-09 06:00:00+00:00,2024-01-09T02:00:00-05:00,2024-01-09 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.15,42.64,0.0,-0.49
2024-01-09T02:00:00-05:00,2024-01-09 07:00:00+00:00,2024-01-09T03:00:00-05:00,2024-01-09 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.9,40.35,0.0,-0.45
2024-01-09T03:00:00-05:00,2024-01-09 08:00:00+00:00,2024-01-09T04:00:00-05:00,2024-01-09 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.25,40.67,0.0,-0.42
2024-01-09T04:00:00-05:00,2024-01-09 09:00:00+00:00,2024-01-09T05:00:00-05:00,2024-01-09 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.47,40.87,0.0,-0.4
2024-01-09T05:00:00-05:00,2024-01-09 10:00:00+00:00,2024-01-09T06:00:00-05:00,2024-01-09 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,50.07,50.81,0.0,-0.74
2024-01-09T06:00:00-05:00,2024-01-09 11:00:00+00:00,2024-01-09T07:00:00-05:00,2024-01-09 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,72.65,75.43,0.0,-2.78
2024-01-09T07:00:00-05:00,2024-01-09 12:00:00+00:00,2024-01-09T08:00:00-05:00,2024-01-09 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,74.52,77.92,0.0,-3.4
2024-01-09T08:00:00-05:00,2024-01-09 13:00:00+00:00,2024-01-09T09:00:00-05:00,2024-01-09 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,74.51,78.02,0.0,-3.51
2024-01-09T09:00:00-05:00,2024-01-09 14:00:00+00:00,2024-01-09T10:00:00-05:00,2024-01-09 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,77.25,80.82,0.0,-3.57
2024-01-09T10:00:00-05:00,2024-01-09 15:00:00+00:00,2024-01-09T11:00:00-05:00,2024-01-09 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,52.15,54.31,0.0,-2.16
2024-01-09T11:00:00-05:00,2024-01-09 16:00:00+00:00,2024-01-09T12:00:00-05:00,2024-01-09 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,62.99,64.29,0.0,-1.3
2024-01-09T12:00:00-05:00,2024-01-09 17:00:00+00:00,2024-01-09T13:00:00-05:00,2024-01-09 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,58.73,59.56,0.0,-0.83
2024-01-09T13:00:00-05:00,2024-01-09 18:00:00+00:00,2024-01-09T14:00:00-05:00,2024-01-09 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,61.86,62.66,0.0,-0.8
2024-01-09T14:00:00-05:00,2024-01-09 19:00:00+00:00,2024-01-09T15:00:00-05:00,2024-01-09 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,59.23,60.09,0.0,-0.86
2024-01-09T15:00:00-05:00,2024-01-09 20:00:00+00:00,2024-01-09T16:00:00-05:00,2024-01-09 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,61.1,63.06,0.0,-1.96
2024-01-09T16:00:00-05:00,2024-01-09 21:00:00+00:00,2024-01-09T17:00:00-05:00,2024-01-09 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,61.92,65.75,0.0,-3.83
2024-01-09T17:00:00-05:00,2024-01-09 22:00:00+00:00,2024-01-09T18:00:00-05:00,2024-01-09 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,58.59,63.43,0.0,-4.84
2024-01-09T18:00:00-05:00,2024-01-09 23:00:00+00:00,2024-01-09T19:00:00-05:00,2024-01-10 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,57.34,61.94,0.0,-4.6
2024-01-09T19:00:00-05:00,2024-01-10 00:00:00+00:00,2024-01-09T20:00:00-05:00,2024-01-10 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,55.93,60.41,0.0,-4.48
2024-01-09T20:00:00-05:00,2024-01-10 01:00:00+00:00,2024-01-09T21:00:00-05:00,2024-01-10 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,70.26,74.02,0.01,-3.77
2024-01-09T21:00:00-05:00,2024-01-10 02:00:00+00:00,2024-01-09T22:00:00-05:00,2024-01-10 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.67,48.29,0.0,-1.62
2024-01-09T22:00:00-05:00,2024-01-10 03:00:00+00:00,2024-01-09T23:00:00-05:00,2024-01-10 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.4,38.61,0.01,-1.22
2024-01-09T23:00:00-05:00,2024-01-10 04:00:00+00:00,2024-01-10T00:00:00-05:00,2024-01-10 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.68,35.94,0.03,-1.29
2024-01-10T00:00:00-05:00,2024-01-10 05:00:00+00:00,2024-01-10T01:00:00-05:00,2024-01-10 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,86.5,88.31,0.03,-1.84
2024-01-10T01:00:00-05:00,2024-01-10 06:00:00+00:00,2024-01-10T02:00:00-05:00,2024-01-10 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.16,44.67,0.01,0.48
2024-01-10T02:00:00-05:00,2024-01-10 07:00:00+00:00,2024-01-10T03:00:00-05:00,2024-01-10 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.25,41.14,0.07,1.04
2024-01-10T03:00:00-05:00,2024-01-10 08:00:00+00:00,2024-01-10T04:00:00-05:00,2024-01-10 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.79,36.93,0.07,0.79
2024-01-10T04:00:00-05:00,2024-01-10 09:00:00+00:00,2024-01-10T05:00:00-05:00,2024-01-10 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,71.7,68.52,1.97,1.21
2024-01-10T05:00:00-05:00,2024-01-10 10:00:00+00:00,2024-01-10T06:00:00-05:00,2024-01-10 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,44.19,43.83,0.57,-0.21
2024-01-10T06:00:00-05:00,2024-01-10 11:00:00+00:00,2024-01-10T07:00:00-05:00,2024-01-10 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,75.53,78.7,0.16,-3.33
2024-01-10T07:00:00-05:00,2024-01-10 12:00:00+00:00,2024-01-10T08:00:00-05:00,2024-01-10 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,113.9,120.04,0.18,-6.32
2024-01-10T08:00:00-05:00,2024-01-10 13:00:00+00:00,2024-01-10T09:00:00-05:00,2024-01-10 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.2,40.78,0.07,-1.65
2024-01-10T09:00:00-05:00,2024-01-10 14:00:00+00:00,2024-01-10T10:00:00-05:00,2024-01-10 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.99,32.26,0.06,-1.33
2024-01-10T10:00:00-05:00,2024-01-10 15:00:00+00:00,2024-01-10T11:00:00-05:00,2024-01-10 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.5,35.92,0.05,-1.47
2024-01-10T11:00:00-05:00,2024-01-10 16:00:00+00:00,2024-01-10T12:00:00-05:00,2024-01-10 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.84,35.24,0.08,-1.48
2024-01-10T12:00:00-05:00,2024-01-10 17:00:00+00:00,2024-01-10T13:00:00-05:00,2024-01-10 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.97,35.31,0.04,-1.38
2024-01-10T13:00:00-05:00,2024-01-10 18:00:00+00:00,2024-01-10T14:00:00-05:00,2024-01-10 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.06,35.44,0.03,-1.41
2024-01-10T14:00:00-05:00,2024-01-10 19:00:00+00:00,2024-01-10T15:00:00-05:00,2024-01-10 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.96,35.27,0.0,-1.31
2024-01-10T15:00:00-05:00,2024-01-10 20:00:00+00:00,2024-01-10T16:00:00-05:00,2024-01-10 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.24,42.76,0.0,-1.52
2024-01-10T16:00:00-05:00,2024-01-10 21:00:00+00:00,2024-01-10T17:00:00-05:00,2024-01-10 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.32,41.11,0.07,-2.86
2024-01-10T17:00:00-05:00,2024-01-10 22:00:00+00:00,2024-01-10T18:00:00-05:00,2024-01-10 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.62,40.84,0.06,-3.28
2024-01-10T18:00:00-05:00,2024-01-10 23:00:00+00:00,2024-01-10T19:00:00-05:00,2024-01-11 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.63,46.32,0.09,-3.78
2024-01-10T19:00:00-05:00,2024-01-11 00:00:00+00:00,2024-01-10T20:00:00-05:00,2024-01-11 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,69.64,76.0,-0.25,-6.11
2024-01-10T20:00:00-05:00,2024-01-11 01:00:00+00:00,2024-01-10T21:00:00-05:00,2024-01-11 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,69.4,73.26,-0.36,-3.5
2024-01-10T21:00:00-05:00,2024-01-11 02:00:00+00:00,2024-01-10T22:00:00-05:00,2024-01-11 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,65.61,68.15,0.12,-2.66
2024-01-10T22:00:00-05:00,2024-01-11 03:00:00+00:00,2024-01-10T23:00:00-05:00,2024-01-11 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.4,37.9,0.02,-1.52
2024-01-10T23:00:00-05:00,2024-01-11 04:00:00+00:00,2024-01-11T00:00:00-05:00,2024-01-11 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.98,42.7,-0.06,-1.66
2024-01-11T00:00:00-05:00,2024-01-11 05:00:00+00:00,2024-01-11T01:00:00-05:00,2024-01-11 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.15,38.39,-0.18,-0.06
2024-01-11T01:00:00-05:00,2024-01-11 06:00:00+00:00,2024-01-11T02:00:00-05:00,2024-01-11 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.01,39.94,-0.29,0.36
2024-01-11T02:00:00-05:00,2024-01-11 07:00:00+00:00,2024-01-11T03:00:00-05:00,2024-01-11 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.18,35.93,-0.14,0.39
2024-01-11T03:00:00-05:00,2024-01-11 08:00:00+00:00,2024-01-11T04:00:00-05:00,2024-01-11 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.52,37.26,-0.2,0.46
